env_id,episode_num,initial_height,max_height,climb_height,steps,terminated,success
186,0,0.5023980140686035,2.2054483890533447,1.7030503749847412,1000,False,True
187,0,0.4960096478462219,2.308676242828369,1.8126665949821472,1000,False,True
188,0,0.5084075927734375,2.2671520709991455,1.758744478225708,1000,False,True
189,0,0.49052563309669495,2.230262517929077,1.7397368848323822,1000,False,True
190,0,0.49269235134124756,2.3116838932037354,1.8189915418624878,1000,False,True
191,0,0.5040751695632935,2.2505042552948,1.7464290857315063,1000,False,True
193,0,0.49546515941619873,2.2799723148345947,1.784507155418396,1000,False,True
194,0,0.4889155924320221,2.30173659324646,1.8128210008144379,1000,False,True
196,0,0.49493399262428284,2.2783570289611816,1.7834230363368988,1000,False,True
199,0,0.49787473678588867,2.2604544162750244,1.7625796794891357,1000,False,True
1,1,2.144443988800049,2.144443988800049,0.0,1,True,True
3,1,2.1713223457336426,2.1713223457336426,0.0,1,True,True
5,1,2.19547963142395,2.19547963142395,0.0,1,True,True
6,1,2.2001965045928955,2.2001965045928955,0.0,1,True,True
7,1,2.1920130252838135,2.1920130252838135,0.0,1,True,True
10,1,2.1618964672088623,2.1618964672088623,0.0,1,True,True
12,1,2.1996676921844482,2.1996676921844482,0.0,1,True,True
13,1,2.1027541160583496,2.1027541160583496,0.0,1,True,True
15,1,2.1054768562316895,2.1054768562316895,0.0,1,True,True
16,1,2.109039306640625,2.109039306640625,0.0,1,True,True
17,1,2.104271650314331,2.104271650314331,0.0,1,True,True
20,1,1.9664045572280884,1.9664045572280884,0.0,1,True,True
21,1,2.0957539081573486,2.0957539081573486,0.0,1,True,True
22,1,2.1667354106903076,2.1667354106903076,0.0,1,True,True
24,1,2.1946768760681152,2.1946768760681152,0.0,1,True,True
25,1,2.1983954906463623,2.1983954906463623,0.0,1,True,True
26,1,2.1081416606903076,2.1081416606903076,0.0,1,True,True
27,1,2.1582887172698975,2.1582887172698975,0.0,1,True,True
29,1,2.17877459526062,2.17877459526062,0.0,1,True,True
30,1,2.1742589473724365,2.1742589473724365,0.0,1,True,True
31,1,2.1274445056915283,2.1274445056915283,0.0,1,True,True
32,1,2.1636579036712646,2.1636579036712646,0.0,1,True,True
33,1,2.1869170665740967,2.1869170665740967,0.0,1,True,True
35,1,2.1933114528656006,2.1933114528656006,0.0,1,True,True
36,1,2.127020835876465,2.127020835876465,0.0,1,True,True
37,1,2.143718719482422,2.143718719482422,0.0,1,True,True
39,1,2.1962432861328125,2.1962432861328125,0.0,1,True,True
40,1,2.172571897506714,2.172571897506714,0.0,1,True,True
42,1,2.158193588256836,2.158193588256836,0.0,1,True,True
43,1,2.1083850860595703,2.1083850860595703,0.0,1,True,True
44,1,2.1076724529266357,2.1076724529266357,0.0,1,True,True
45,1,2.197382688522339,2.197382688522339,0.0,1,True,True
47,1,2.1364355087280273,2.1364355087280273,0.0,1,True,True
48,1,2.198126792907715,2.198126792907715,0.0,1,True,True
50,1,2.1774840354919434,2.1774840354919434,0.0,1,True,True
51,1,2.1163125038146973,2.1163125038146973,0.0,1,True,True
52,1,2.1994857788085938,2.1994857788085938,0.0,1,True,True
53,1,2.162442445755005,2.162442445755005,0.0,1,True,True
54,1,2.2019622325897217,2.2019622325897217,0.0,1,True,True
55,1,2.1677961349487305,2.1677961349487305,0.0,1,True,True
56,1,2.2006995677948,2.2006995677948,0.0,1,True,True
57,1,2.180091381072998,2.180091381072998,0.0,1,True,True
58,1,2.110713243484497,2.110713243484497,0.0,1,True,True
59,1,2.1588399410247803,2.1588399410247803,0.0,1,True,True
61,1,2.199958562850952,2.199958562850952,0.0,1,True,True
64,1,2.198347330093384,2.198347330093384,0.0,1,True,True
65,1,2.178887367248535,2.178887367248535,0.0,1,True,True
66,1,2.203153371810913,2.203153371810913,0.0,1,True,True
67,1,2.122194528579712,2.122194528579712,0.0,1,True,True
68,1,0.2405381202697754,0.5,0.2594618797302246,1,True,False
69,1,2.1770987510681152,2.1770987510681152,0.0,1,True,True
70,1,2.1965291500091553,2.1965291500091553,0.0,1,True,True
71,1,2.153707981109619,2.153707981109619,0.0,1,True,True
72,1,2.1902730464935303,2.1902730464935303,0.0,1,True,True
73,1,2.19598126411438,2.19598126411438,0.0,1,True,True
74,1,2.1791460514068604,2.1791460514068604,0.0,1,True,True
75,1,2.129814863204956,2.129814863204956,0.0,1,True,True
76,1,2.1673238277435303,2.1673238277435303,0.0,1,True,True
77,1,2.1104066371917725,2.1104066371917725,0.0,1,True,True
81,1,2.1485798358917236,2.1485798358917236,0.0,1,True,True
82,1,2.133876323699951,2.133876323699951,0.0,1,True,True
84,1,2.202235460281372,2.202235460281372,0.0,1,True,True
85,1,2.15891170501709,2.15891170501709,0.0,1,True,True
87,1,2.110812187194824,2.110812187194824,0.0,1,True,True
89,1,2.102494478225708,2.102494478225708,0.0,1,True,True
90,1,2.18105149269104,2.18105149269104,0.0,1,True,True
91,1,2.160979986190796,2.160979986190796,0.0,1,True,True
92,1,2.1983885765075684,2.1983885765075684,0.0,1,True,True
93,1,2.1172242164611816,2.1172242164611816,0.0,1,True,True
94,1,2.1955418586730957,2.1955418586730957,0.0,1,True,True
95,1,2.1994640827178955,2.1994640827178955,0.0,1,True,True
96,1,2.109254837036133,2.109254837036133,0.0,1,True,True
97,1,2.171360492706299,2.171360492706299,0.0,1,True,True
98,1,0.3076254725456238,0.5,0.19237452745437622,1,True,False
99,1,2.2011210918426514,2.2011210918426514,0.0,1,True,True
100,1,2.193350076675415,2.193350076675415,0.0,1,True,True
